date,tmax,tmit,tmin,rain,sunshine
2024-11-24,13.2,6.0,0.7,0.0,1.7
2024-11-25,15.3,5.0,-0.7,0.1,5.8
2024-11-26,11.5,7.1,1.7,2.7,2.3
2024-11-27,10.6,4.9,0.9,0.4,1.2
2024-11-28,9.9,5.6,3.1,10.1,0.0
2024-11-29,6.1,2.7,-2.7,0.0,2.5
2024-11-30,5.2,0.3,-3.3,0.0,4.9
2024-12-01,-1.7,-2.5,-3.4,0.0,0.0
2024-12-02,5.0,-0.4,-5.0,1.8,0.0
2024-12-03,6.7,5.4,3.6,5.8,0.6
2024-12-04,3.6,2.1,-1.1,0.7,0.0
2024-12-05,4.3,0.6,-2.8,0.0,4.3
2024-12-06,8.0,5.2,2.6,10.4,0.0
2024-12-07,5.5,3.2,-0.9,3.4,0.0
2024-12-08,5.4,3.7,0.7,8.1,0.2
2024-12-09,2.7,1.5,0.2,3.7,0.0
2024-12-10,2.3,1.4,0.2,0.1,0.0
2024-12-11,2.5,1.7,0.9,0.0,0.0
2024-12-12,2.0,1.2,0.7,0.0,0.0
2024-12-13,0.8,-0.4,-0.8,0.0,0.0
2024-12-14,3.9,1.3,-1.6,0.2,0.0
2024-12-15,5.0,3.6,1.8,0.5,1.0
2024-12-16,10.9,7.2,3.9,0.8,2.1
2024-12-17,6.2,4.5,1.9,0.0,0.0
2024-12-18,11.4,6.2,0.5,0.0,0.3
2024-12-19,12.4,6.2,0.6,2.2,0.0
2024-12-20,3.1,1.6,0.1,1.0,0.0
2024-12-21,6.8,3.3,-0.7,2.2,2.4
2024-12-22,5.9,3.3,0.0,16.6,0.4
2024-12-23,2.9,1.2,0.4,0.9,2.2
2024-12-24,2.4,1.3,-1.3,0.2,0.0
2024-12-25,3.6,-1.4,-4.6,0.0,4.6
2024-12-26,-1.2,-2.9,-3.8,0.0,0.3
2024-12-27,-2.6,-3.5,-4.8,0.1,0.0
2024-12-28,-2.4,-3.8,-5.0,0.0,0.0
2024-12-29,2.8,-2.7,-6.8,0.0,3.0
2024-12-30,-1.6,-2.3,-3.1,0.0,0.0
2024-12-31,-1.6,-3.9,-7.0,0.0,0.6
2025-01-01,11.4,2.2,-7.4,0.0,3.8
2025-01-02,10.1,5.8,0.1,14.5,0.0
2025-01-03,1.0,-1.0,-4.1,0.0,3.6
2025-01-04,-0.6,-3.6,-6.9,0.6,2.3
2025-01-05,7.9,2.6,-2.8,24.0,0.0
2025-01-06,9.9,4.7,-0.4,0.0,1.8
2025-01-07,7.6,4.4,1.2,0.3,0.3
2025-01-08,3.6,1.5,0.4,11.7,0.0
2025-01-09,12.7,7.1,0.3,5.7,2.1
2025-01-10,2.2,-0.7,-4.2,0.0,0.9
2025-01-11,-0.6,-2.4,-5.0,0.0,1.0
2025-01-12,0.0,-1.9,-5.0,0.0,0.8
2025-01-13,-0.6,-3.6,-5.8,0.0,4.2
2025-01-14,-1.1,-4.3,-7.0,0.0,2.8
2025-01-15,0.3,-0.6,-3.4,3.9,0.0
2025-01-16,1.0,0.4,-0.4,0.0,0.0
2025-01-17,0.1,-0.3,-0.7,0.0,0.0
2025-01-18,-0.5,-2.4,-5.6,0.0,0.0
2025-01-19,5.0,-1.5,-5.9,0.0,5.7
2025-01-20,5.4,-0.9,-5.3,0.0,3.8
2025-01-21,1.8,-1.9,-3.5,0.0,4.2
2025-01-22,-0.6,-2.0,-3.6,0.0,0.2
2025-01-23,6.6,1.6,-2.3,0.7,0.4
2025-01-24,11.1,5.0,-1.0,0.0,4.1
2025-01-25,13.3,5.8,0.3,0.0,0.2
2025-01-26,8.8,4.5,-1.4,0.0,0.2
2025-01-27,9.2,4.7,-0.1,9.8,1.1
2025-01-28,4.9,3.2,0.4,16.8,0.0
2025-01-29,10.0,4.8,-0.8,0.0,4.6
2025-01-30,7.4,1.4,-3.3,0.1,4.0
2025-01-31,5.1,2.1,-1.8,0.1,0.0
2025-02-01,3.6,-0.2,-2.2,0.0,1.0
2025-02-02,0.7,-0.5,-2.3,0.0,0.0
2025-02-03,-0.3,-1.1,-1.7,0.0,0.0
2025-02-04,-0.2,-1.4,-2.2,0.0,0.0
2025-02-05,4.1,-0.6,-3.4,0.0,5.4
2025-02-06,1.0,0.2,-0.8,0.0,0.0
2025-02-07,4.1,1.2,-0.4,0.0,1.9
2025-02-08,8.6,1.4,-5.0,0.0,7.4
2025-02-09,5.6,0.1,-3.7,0.0,2.7
2025-02-10,5.7,1.1,-2.4,0.0,2.5
2025-02-11,4.1,1.8,-0.3,2.3,0.2
2025-02-12,10.3,5.5,1.7,3.2,0.7
2025-02-13,7.3,3.4,-0.2,3.9,0.0
2025-02-14,-0.5,-1.1,-1.8,1.8,0.0
2025-02-15,1.0,-1.0,-3.5,0.0,3.5
2025-02-16,-1.2,-2.4,-3.0,0.7,0.0
2025-02-17,1.0,-3.5,-6.9,0.0,8.4
2025-02-18,1.2,-2.5,-5.2,0.0,7.9
2025-02-19,2.7,-2.9,-7.0,0.0,8.4
2025-02-20,10.0,1.2,-6.8,0.0,5.8
2025-02-21,13.7,5.7,-1.1,0.0,8.0
2025-02-22,11.9,4.3,-0.8,0.0,7.8
2025-02-23,12.1,7.3,3.1,0.1,1.2
2025-02-24,14.2,8.2,2.1,0.0,5.6
2025-02-25,14.0,8.8,4.8,2.8,2.5
2025-02-26,6.8,5.4,3.6,2.5,0.3
2025-02-27,6.7,3.0,-1.2,0.9,2.2
2025-02-28,6.5,2.8,-2.0,0.0,1.8
2025-03-01,5.6,-0.2,-3.4,0.0,2.1
2025-03-02,8.4,2.0,-3.1,0.0,9.4
2025-03-03,11.4,1.9,-5.6,0.0,9.5
2025-03-04,12.7,2.9,-4.3,0.0,9.1
2025-03-05,15.2,4.7,-4.1,0.0,9.8
2025-03-06,17.7,6.4,-2.7,0.0,9.9
2025-03-07,17.3,6.3,-2.1,0.0,9.9
2025-03-08,17.6,6.3,-2.8,0.0,10.2
2025-03-09,19.8,8.3,-2.5,0.0,10.2
2025-03-10,12.1,6.1,0.8,0.2,0.5
2025-03-11,14.8,6.7,-1.3,0.0,9.4
2025-03-12,10.2,5.9,1.8,3.3,0.7
2025-03-13,5.2,4.1,3.3,7.4,0.1
2025-03-14,5.6,3.9,1.0,5.4,0.0
2025-03-15,4.1,3.7,3.1,0.7,0.0
2025-03-16,4.8,3.7,2.1,0.1,0.1
2025-03-17,5.1,2.1,-1.5,0.0,4.7
2025-03-18,7.0,1.3,-3.5,0.0,10.8
2025-03-19,13.4,4.0,-4.9,0.0,10.8
2025-03-20,18.7,7.7,-2.7,0.0,10.7
2025-03-21,18.5,10.2,-0.7,0.0,9.8
2025-03-22,19.0,11.8,6.2,0.0,9.5
2025-03-23,13.8,9.1,5.5,0.5,0.0
2025-03-24,12.6,8.5,4.0,0.1,1.0
2025-03-25,13.2,9.3,6.7,13.2,2.4
2025-03-26,10.5,7.6,5.5,3.5,0.3
2025-03-27,8.7,5.5,0.8,0.3,0.0
2025-03-28,13.4,6.8,-0.9,1.7,7.0
2025-03-29,9.6,7.9,6.1,4.9,0.0
2025-03-30,12.2,9.1,6.4,0.0,4.0
2025-03-31,7.5,6.0,4.5,1.1,0.3
2025-04-01,10.1,6.4,3.4,0.3,1.9
2025-04-02,13.8,9.6,4.9,0.0,11.1
2025-04-03,17.9,11.3,4.9,0.0,11.7
2025-04-04,19.3,10.5,1.3,0.0,11.8
2025-04-05,18.9,10.6,1.3,0.0,8.4
2025-04-06,8.2,3.2,-2.1,0.0,11.8
2025-04-07,9.9,4.2,-3.2,0.0,11.8
2025-04-08,13.4,6.4,-2.6,0.0,11.9
2025-04-09,11.4,5.6,-1.8,0.0,6.8
2025-04-10,15.2,8.5,2.9,0.0,9.4
2025-04-11,18.4,10.3,1.1,0.0,12.0
2025-04-12,21.2,12.1,1.2,0.0,12.1
2025-04-13,19.8,12.7,5.5,0.0,1.0
2025-04-14,20.5,15.0,9.3,0.0,5.4
2025-04-15,21.9,15.0,8.2,0.0,6.7
2025-04-16,24.4,15.8,5.6,0.0,5.4
2025-04-17,18.0,11.9,9.2,0.0,6.0
2025-04-18,11.1,8.9,7.3,0.0,1.6
2025-04-19,20.6,12.5,1.7,0.0,12.4
2025-04-20,23.3,13.3,4.1,0.0,7.5
2025-04-21,18.4,12.8,7.6,0.2,4.1
2025-04-22,17.1,13.4,9.9,0.0,4.6
2025-04-23,20.2,14.2,6.4,4.9,9.7
2025-04-24,13.3,10.2,8.3,3.6,0.7
2025-04-25,13.4,9.9,7.7,3.4,1.6
2025-04-26,14.5,10.7,8.0,0.1,2.0
2025-04-27,18.5,11.7,6.4,0.0,12.3
2025-04-28,21.7,13.6,4.2,0.1,12.9
2025-04-29,23.6,15.2,5.4,0.3,12.4
2025-04-30,23.9,15.6,6.3,0.0,17.0
2025-05-01,25.2,16.1,6.1,0.0,13.2
2025-05-02,27.4,18.0,6.9,0.0,12.7
2025-05-03,23.5,18.1,12.0,0.3,5.2
2025-05-04,14.3,11.3,9.0,7.0,0.1
2025-05-05,9.2,6.9,6.1,17.4,0.0
2025-05-06,11.1,8.4,5.5,1.1,0.0
2025-05-07,14.6,10.8,6.3,0.2,5.2
2025-05-08,12.2,9.5,7.5,0.4,0.3
2025-05-09,14.8,9.2,3.7,0.0,10.5
2025-05-10,18.4,11.6,2.7,0.1,12.0
2025-05-11,20.7,13.2,1.0,0.0,13.5
2025-05-12,19.9,12.9,5.1,0.0,13.6
2025-05-13,19.8,11.6,2.1,0.0,13.6
2025-05-14,22.8,14.2,2.5,0.0,13.3
2025-05-15,16.4,12.3,2.4,0.0,8.6
2025-05-16,15.5,10.2,0.9,0.0,5.4
2025-05-17,17.3,12.7,7.8,0.4,5.1
2025-05-18,19.5,12.6,6.2,0.0,4.9
2025-05-19,22.2,14.0,4.4,0.0,13.2
2025-05-20,23.6,15.5,4.8,0.0,11.2
2025-05-21,22.5,16.1,12.2,0.1,3.4
2025-05-22,14.6,11.4,6.0,1.7,0.0
2025-05-23,14.2,10.5,5.2,2.2,6.0
2025-05-24,18.1,10.9,1.7,0.0,10.0
2025-05-25,15.7,12.6,8.6,4.8,0.2
2025-05-26,17.8,14.3,10.6,2.0,2.6
2025-05-27,18.1,13.7,8.2,0.0,2.3
2025-05-28,16.8,14.1,9.7,5.4,0.6
2025-05-29,17.5,14.2,10.3,0.0,1.7
2025-05-30,25.7,19.3,12.9,0.0,12.8
2025-05-31,29.9,21.6,10.0,0.0,13.0
2025-06-01,27.9,21.0,15.4,8.3,6.0
2025-06-02,21.5,17.2,15.0,9.3,1.5
2025-06-03,23.8,18.7,14.4,7.2,5.8
2025-06-04,27.2,19.1,13.8,9.2,8.4
2025-06-05,18.4,15.6,13.7,5.2,0.4
2025-06-06,25.6,19.2,14.4,0.4,7.5
2025-06-07,18.4,15.1,12.5,11.7,0.6
2025-06-08,19.6,14.6,11.2,0.2,4.9
2025-06-09,20.2,16.0,8.9,0.0,20.5
2025-06-10,24.6,17.4,6.7,0.0,10.8
2025-06-11,23.5,17.9,10.5,0.0,10.5
2025-06-12,25.6,18.3,10.5,0.0,14.3
2025-06-13,28.0,20.4,11.0,0.0,14.3
2025-06-14,30.1,21.7,11.2,0.0,13.0
2025-06-15,29.8,22.6,16.2,21.5,9.4
2025-06-16,21.7,17.4,13.9,5.0,4.8
2025-06-17,23.7,18.1,11.4,0.0,14.0
2025-06-18,27.0,19.3,10.1,0.0,13.5
2025-06-19,27.9,21.4,12.5,0.0,14.3
2025-06-20,25.9,19.9,11.9,0.0,13.5
2025-06-21,27.0,19.2,10.6,0.0,14.4
2025-06-22,31.2,21.3,8.1,0.0,14.4
2025-06-23,30.0,22.1,16.4,4.9,7.7
2025-06-24,28.5,22.2,16.3,0.0,12.4
2025-06-25,31.7,23.8,14.0,0.0,14.1
2025-06-26,30.7,21.1,14.6,14.3,4.9
2025-06-27,24.8,20.4,16.7,3.0,3.4
2025-06-28,28.5,22.3,15.4,0.0,12.4
2025-06-29,31.1,24.4,16.1,0.0,14.3
2025-06-30,31.2,24.3,16.0,0.0,14.4
2025-07-01,32.1,24.5,15.6,0.0,13.9
2025-07-02,33.6,24.0,13.8,1.2,12.1
2025-07-03,27.4,23.4,18.4,0.2,6.3
2025-07-04,26.5,20.3,15.0,7.9,8.3
2025-07-05,28.3,21.9,12.6,0.0,12.8
2025-07-06,24.9,19.9,14.7,2.7,2.9
2025-07-07,22.6,16.9,13.1,10.0,4.4
2025-07-08,15.3,13.3,11.3,4.4,1.2
2025-07-09,18.4,15.3,11.2,0.0,4.5
2025-07-10,22.5,18.2,12.9,0.0,5.6
2025-07-11,23.6,18.3,14.9,0.2,6.9
2025-07-12,25.5,19.4,14.1,0.0,11.1
2025-07-13,29.2,21.6,12.1,3.6,12.8
2025-07-14,23.0,18.2,13.8,2.5,3.3
2025-07-15,24.9,18.4,13.3,14.0,5.4
2025-07-16,22.1,17.0,12.9,13.5,2.1
2025-07-17,21.7,17.1,13.2,0.0,7.2
2025-07-18,25.4,20.0,13.0,0.0,11.6
2025-07-19,28.8,21.2,11.2,1.3,11.7
2025-07-20,30.9,23.6,15.4,1.8,13.1
2025-07-21,22.4,17.7,14.0,8.0,3.6
2025-07-22,22.9,18.7,12.7,0.0,11.1
2025-07-23,24.9,19.6,13.2,0.0,8.4
2025-07-24,19.2,16.1,14.1,23.9,0.5
2025-07-25,22.1,17.8,14.1,8.6,1.2
2025-07-26,18.2,16.4,15.3,8.2,0.0
2025-07-27,20.7,16.5,14.3,12.9,3.7
2025-07-28,16.7,15.3,14.0,4.0,0.2
2025-07-29,18.8,15.1,11.1,1.0,3.6
2025-07-30,19.8,14.9,9.6,1.8,0.7
2025-07-31,21.3,16.2,11.5,0.6,5.4
2025-08-01,21.1,16.3,12.4,3.4,3.0
2025-08-02,16.1,14.5,12.9,18.7,0.0
2025-08-03,17.1,14.5,12.4,18.2,1.8
2025-08-04,18.4,14.9,12.7,2.5,0.2
2025-08-05,26.2,19.0,12.3,4.6,6.5
2025-08-06,22.0,16.3,11.0,0.1,12.0
2025-08-07,27.1,17.9,8.5,0.0,13.1
2025-08-08,31.0,21.8,11.3,0.0,13.0
2025-08-09,32.2,23.5,13.5,0.0,12.9
2025-08-10,28.4,23.0,16.5,0.0,12.8
2025-08-11,27.3,20.6,14.5,0.0,12.9
2025-08-12,29.9,21.6,14.0,0.0,12.7
2025-08-13,32.9,24.0,15.4,0.0,12.8
2025-08-14,31.7,23.5,15.2,0.0,11.8
2025-08-15,32.6,24.9,16.1,0.8,11.6
2025-08-16,23.6,19.9,17.1,12.8,1.7
2025-08-17,23.8,19.1,14.7,0.0,6.4
2025-08-18,25.0,17.9,10.7,0.0,12.6
2025-08-19,26.5,18.0,9.9,0.0,12.6
2025-08-20,25.8,19.1,12.0,0.0,4.9
2025-08-21,19.0,17.4,15.9,5.1,0.0
2025-08-22,21.0,16.7,13.9,0.0,5.6
2025-08-23,18.3,14.6,11.2,0.0,2.2
2025-08-24,20.8,15.2,9.0,0.0,7.8
2025-08-25,23.5,15.5,7.6,0.0,11.8
2025-08-26,26.9,18.0,8.4,0.0,11.9
2025-08-27,28.4,21.3,16.4,1.4,7.2
2025-08-28,21.3,17.1,14.3,5.4,1.5
2025-08-29,21.2,16.8,14.5,20.2,4.8
2025-08-30,19.1,15.2,11.5,0.5,2.9
2025-08-31,23.9,17.2,9.4,0.0,11.9
2025-09-01,22.5,17.0,9.8,8.9,5.1
2025-09-02,18.4,14.6,11.0,1.9,1.8
2025-09-03,24.8,17.1,9.2,0.0,9.2
2025-09-04,26.9,19.0,10.8,21.9,11.0
2025-09-05,15.7,13.2,8.8,4.8,0.8
2025-09-06,20.7,14.0,6.3,0.0,11.7
2025-09-07,22.2,15.1,9.6,0.0,10.0
2025-09-08,22.0,16.2,8.3,0.0,5.2
2025-09-09,17.2,14.7,10.9,1.9,0.0
2025-09-10,14.4,12.4,9.6,7.5,0.0
2025-09-11,20.2,15.4,10.5,2.8,2.9
2025-09-12,17.4,14.4,12.5,0.0,0.8
2025-09-13,21.2,16.0,11.3,0.0,7.0
2025-09-14,16.1,13.6,12.4,15.0,1.0
2025-09-15,25.5,19.6,14.7,1.5,9.7
2025-09-16,18.6,14.9,10.7,0.0,6.8
2025-09-17,18.2,13.9,10.1,0.0,3.9
2025-09-18,25.3,16.8,10.5,0.0,10.6
2025-09-19,27.8,17.5,8.1,0.0,10.5
2025-09-20,30.2,19.5,10.1,0.0,8.9
2025-09-21,27.9,20.1,12.3,0.0,9.6
2025-09-22,15.0,13.0,9.6,0.7,0.0
2025-09-23,13.3,11.3,9.3,0.2,0.0
2025-09-24,11.4,10.3,9.2,9.4,0.0
2025-09-25,15.8,11.2,9.0,1.3,2.4
2025-09-26,15.0,12.6,10.4,0.2,1.2
2025-09-27,17.9,13.1,9.8,0.0,3.8
2025-09-28,17.0,12.0,9.1,0.1,2.3
2025-09-29,15.5,11.2,8.1,0.0,0.2
2025-09-30,11.5,10.0,6.9,6.9,0.0
2025-10-01,12.5,8.0,3.3,0.0,7.6
2025-10-02,13.0,6.5,1.1,0.0,8.4
2025-10-03,13.7,5.8,-0.3,0.0,9.6
2025-10-04,22.4,11.4,3.2,2.8,2.9
2025-10-05,10.7,8.7,7.0,5.4,0.2
2025-10-06,9.5,8.4,7.2,9.0,0.0
2025-10-07,13.6,10.2,6.9,4.8,0.1
2025-10-08,17.9,11.4,5.1,0.0,6.4
2025-10-09,14.3,11.9,8.7,0.6,0.0
2025-10-10,12.1,9.9,7.4,0.0,0.0
2025-10-11,15.9,12.1,9.4,0.0,3.0
2025-10-12,14.2,11.9,9.6,0.0,0.1
2025-10-13,12.6,9.8,5.1,0.0,0.2
2025-10-14,14.3,8.1,3.5,0.1,3.1
2025-10-15,14.5,8.1,1.8,0.0,2.4
2025-10-16,8.4,5.8,3.5,0.1,0.0
2025-10-17,12.9,8.6,5.8,0.0,1.0
2025-10-18,11.7,8.1,3.1,0.0,0.1
2025-10-19,12.1,6.0,0.3,0.0,2.5
2025-10-20,14.2,9.5,3.6,0.6,0.3
2025-10-21,18.5,11.8,7.8,0.0,5.7
2025-10-22,15.0,11.9,9.0,3.1,0.0
2025-10-23,13.9,10.5,8.4,11.5,0.0
2025-10-24,9.4,7.5,4.9,0.8,5.3
2025-10-25,11.3,8.0,6.4,3.4,1.2
2025-10-26,9.8,7.2,5.2,4.3,3.8
2025-10-27,7.3,6.3,5.2,11.6,0.0
2025-10-28,13.9,10.3,6.5,0.0,2.2
2025-10-29,15.3,9.1,4.6,0.0,7.0
2025-10-30,15.1,9.2,2.1,0.5,4.0
2025-10-31,9.0,4.4,-0.4,0.0,1.0
2025-11-01,16.5,11.1,4.5,0.0,5.9
2025-11-02,14.4,9.8,7.9,24.8,0.0
2025-11-03,11.6,7.1,2.2,0.1,1.4
2025-11-04,13.8,5.3,-0.6,0.1,7.4
2025-11-05,13.9,4.7,-1.0,0.0,6.9
2025-11-06,3.2,1.2,-1.8,0.1,0.0
2025-11-07,3.3,2.3,1.3,0.2,0.0
2025-11-08,4.5,2.9,1.3,0.0,0.0
2025-11-09,10.0,7.8,4.7,4.2,0.2
2025-11-10,9.6,6.5,1.2,0.0,0.1
2025-11-11,13.8,6.9,1.4,0.0,3.6
2025-11-12,11.9,4.7,-0.5,0.0,5.4
2025-11-13,16.3,6.1,0.1,0.0,5.1
2025-11-14,14.0,6.3,0.1,0.0,2.9
2025-11-15,12.5,6.8,2.6,0.0,2.8
2025-11-16,11.9,8.5,3.9,0.6,1.8
2025-11-17,8.9,5.2,1.0,6.8,0.0
2025-11-18,3.8,0.0,-4.1,0.0,2.1
2025-11-19,3.3,-0.8,-4.9,0.0,3.3
2025-11-20,3.6,1.3,-1.7,0.3,0.2
2025-11-21,0.2,-0.8,-2.4,0.3,0.0
2025-11-22,-2.5,-5.6,-9.5,0.0,0.2
2025-11-23,0.0,-4.5,-11.1,0.5,5.7
2025-11-24,3.8,1.9,-1.0,28.3,0.0
2025-11-25,4.9,3.0,1.4,4.2,0.0
2025-11-26,2.0,1.1,0.2,4.8,0.0
2025-11-27,2.7,-0.5,-4.2,0.0,0.1
2025-11-28,3.6,-1.2,-6.7,0.0,5.4
2025-11-29,6.7,2.0,-0.9,2.1,0.1
2025-11-30,5.9,1.9,-2.7,1.9,0.3
2025-12-01,4.4,3.7,3.2,1.0,0.0
2025-12-02,3.2,1.5,0.3,0.0,0.0
2025-12-03,0.4,0.0,-0.8,0.0,0.0
2025-12-04,-0.2,-0.5,-0.8,0.0,0.0
2025-12-05,3.4,1.5,-0.2,3.2,0.0
2025-12-06,7.4,4.2,1.1,0.2,0.5
2025-12-07,8.7,7.1,6.3,15.7,0.0
2025-12-08,13.8,10.1,5.2,4.6,0.0
2025-12-09,14.0,5.7,0.7,0.0,4.3
2025-12-10,12.6,4.7,-0.9,0.0,4.8
2025-12-11,7.3,6.3,4.2,0.4,0.0
2025-12-12,5.8,3.5,1.2,0.0,0.0
2025-12-13,3.5,2.1,0.7,0.2,0.0
2025-12-14,3.0,1.8,-0.6,0.1,0.0
2025-12-15,-0.2,-1.0,-1.6,0.0,0.0
2025-12-16,-0.6,-1.2,-1.9,0.0,0.0
2025-12-17,5.8,1.5,-1.4,0.0,0.0
2025-12-18,11.3,3.1,-1.1,0.0,2.9
2025-12-19,6.6,0.9,-2.8,0.0,4.3
2025-12-20,7.4,1.2,-2.7,0.0,3.8
2025-12-21,-0.2,-1.0,-2.5,0.0,0.0
2025-12-22,1.2,0.0,-1.0,0.0,0.0
2025-12-23,1.6,0.8,-0.1,0.1,0.0
2025-12-24,1.1,-0.4,-1.0,1.1,0.0
2025-12-25,1.6,-1.0,-2.5,0.0,2.7
2025-12-26,-0.8,-2.3,-4.7,0.0,0.0
2025-12-27,-2.1,-3.1,-5.2,0.0,0.0
2025-12-28,-1.5,-3.1,-5.0,0.0,0.0
2025-12-29,-3.4,-4.5,-5.6,0.1,0.0
2025-12-30,-0.4,-2.5,-7.3,0.8,0.0
2025-12-31,-0.4,-4.6,-10.5,0.0,2.8
2026-01-01,3.5,-2.1,-8.4,0.0,4.7
2026-01-02,1.8,0.7,-1.1,0.6,0.0
2026-01-03,0.1,-1.7,-3.9,0.0,5.2
2026-01-04,0.1,-5.2,-11.3,0.0,5.1
2026-01-05,-3.6,-8.8,-12.5,0.0,0.0
2026-01-06,-3.8,-8.7,-14.8,0.0,2.8
2026-01-07,-2.0,-6.6,-11.6,0.0,2.5
2026-01-08,1.4,-1.2,-5.6,6.0,0.1
2026-01-09,6.6,4.0,0.5,3.6,0.2
2026-01-10,3.1,0.8,-4.0,3.3,0.0
2026-01-11,-3.0,-6.6,-11.0,0.3,3.5
2026-01-12,5.6,-1.6,-11.3,6.0,0.0
2026-01-13,8.4,3.0,-1.0,0.0,0.4
2026-01-14,11.2,4.0,-1.3,0.0,1.8
2026-01-15,11.3,2.8,-1.6,0.0,3.1
2026-01-16,7.8,0.5,-3.3,0.0,5.6
2026-01-17,-0.9,-1.9,-2.4,0.0,0.0
2026-01-18,-0.1,-0.9,-1.6,0.0,0.0
2026-01-19,4.5,-0.9,-5.2,0.0,5.5
2026-01-20,3.2,-2.3,-7.0,0.0,6.2
2026-01-21,1.9,-4.0,-8.0,0.0,6.2
2026-01-22,-5.9,-7.1,-8.5,0.0,0.0
2026-01-23,-3.2,-6.1,-7.4,0.0,2.9
2026-01-24,-2.4,-4.5,-7.4,0.0,0.0
2026-01-25,-0.8,-3.1,-4.4,3.6,0.0
2026-01-26,4.5,3.0,0.5,4.8,0.0
2026-01-27,6.4,1.5,-2.8,0.0,6.5
2026-01-28,4.8,1.4,-0.5,0.1,5.3
2026-01-29,2.6,0.6,-0.6,8.0,0.0
2026-01-30,0.8,-1.6,-5.2,0.0,0.2
2026-01-31,3.1,-0.1,-2.5,0.0,3.7
2026-02-01,3.1,-0.2,-3.3,0.0,1.8
2026-02-02,0.0,-1.4,-3.3,0.0,0.1
2026-02-03,3.8,-0.2,-3.2,0.0,3.6
2026-02-04,0.6,-0.6,-3.1,0.0,0.0
2026-02-05,5.1,1.0,-0.8,0.0,3.6
2026-02-06,6.8,3.0,-0.7,0.6,0.4
2026-02-07,8.7,6.4,3.8,0.0,1.3
2026-02-08,8.0,3.4,-0.3,0.0,2.9
2026-02-09,3.5,1.4,-1.8,0.0,0.0
2026-02-10,6.0,1.8,-1.8,0.0,3.4
2026-02-11,11.3,7.0,1.4,6.1,2.6
2026-02-12,10.7,6.3,3.1,7.6,1.4
2026-02-13,9.2,6.2,3.8,2.2,1.8
2026-02-14,7.4,3.1,-0.4,6.7,0.1
2026-02-15,-0.4,-1.3,-2.1,3.3,0.1
2026-02-16,8.4,4.0,-1.9,9.1,3.8
2026-02-17,5.8,2.4,0.1,6.7,0.6
2026-02-18,4.1,1.1,-2.4,0.0,3.1
2026-02-19,1.3,0.1,-0.5,18.2,0.4
2026-02-20,2.7,0.6,-1.1,2.1,0.4
2026-02-21,6.8,4.6,2.6,10.2,0.0
2026-02-22,11.4,8.6,6.1,4.1,0.2
2026-02-23,11.6,9.4,7.4,4.3,1.2
2026-02-24,7.8,6.3,3.9,14.6,0.0
2026-02-25,10.6,5.0,-0.5,0.0,3.9
2026-02-26,15.3,7.4,2.6,0.1,6.9
2026-02-27,17.8,7.7,-0.1,0.0,9.2
2026-02-28,15.7,8.5,-0.9,0.1,8.8
2026-03-01,8.8,7.2,2.6,0.4,0.2
2026-03-02,11.3,4.6,-1.1,0.0,5.2
2026-03-03,6.2,3.3,-0.1,0.0,0.3
2026-03-04,6.7,3.6,1.3,0.2,0.3
2026-03-05,13.7,4.7,0.0,0.0,6.1
2026-03-06,15.5,5.7,-2.0,0.0,9.6
2026-03-07,15.7,5.9,-1.9,0.1,9.7
2026-03-08,13.9,5.8,-1.7,0.0,8.8
2026-03-09,14.5,7.4,-0.1,0.0,2.8
2026-03-10,16.8,9.2,2.7,0.0,9.5
2026-03-11,15.0,10.5,6.0,1.2,6.4
2026-03-12,11.7,7.1,1.1,3.4,1.4
2026-03-13,16.8,7.0,-1.2,0.0,10.0
2026-03-14,11.5,5.1,1.3,0.9,4.1
2026-03-15,6.3,4.5,2.6,0.0,0.2
2026-03-16,8.9,4.5,1.3,3.7,2.4
2026-03-17,6.4,2.0,-2.0,2.4,1.2
2026-03-18,10.8,4.5,-1.7,0.0,7.4
2026-03-19,13.1,5.9,-1.0,0.0,8.6
2026-03-20,12.8,5.3,-3.0,0.4,10.0
2026-03-21,10.7,5.4,-0.9,0.0,1.6
2026-03-22,13.6,6.7,0.5,0.0,10.7
2026-03-23,12.0,5.4,-1.8,0.0,6.7
2026-03-24,14.3,7.4,1.7,0.0,8.8
2026-03-25,14.5,7.1,2.1,2.5,3.8
2026-03-26,5.3,2.5,-1.2,0.3,2.0
2026-03-27,5.9,1.6,-2.8,0.0,4.6
2026-03-28,8.3,2.5,-5.2,1.1,10.8
2026-03-29,4.7,2.3,0.1,3.2,0.0
2026-03-30,5.5,2.5,0.1,5.6,3.1
2026-03-31,5.6,3.1,0.7,0.0,1.6
2026-04-01,8.2,4.4,0.3,0.0,4.0
2026-04-02,8.7,4.9,-1.9,0.0,2.0
2026-04-03,13.2,8.6,1.0,0.0,8.4
2026-04-04,12.9,10.2,6.4,2.3,0.2
2026-04-05,22.6,14.1,2.6,0.5,10.0
2026-04-06,15.9,10.9,4.0,0.0,10.1
2026-04-07,18.0,10.5,1.1,0.0,11.8
2026-04-08,16.4,9.1,1.6,0.0,11.8
2026-04-09,15.2,8.2,-1.0,0.0,9.1
2026-04-10,10.4,8.4,6.4,3.9,0.0
2026-04-11,17.0,10.8,4.7,0.0,10.1
2026-04-12,10.9,9.1,7.5,0.2,0.0
2026-04-13,12.3,9.2,5.3,0.0,0.0
